index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.3626666666666667,0.33066666666666666,0.32887700534759357,0.3506666666666667
macro_f1,0.3612378906710549,0.28675135783918987,0.32742114318655363,0.31576093954300194
weighted_f1,0.36123789067105483,0.28675135783918987,0.3274392286012667,0.31576093954300194
