index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.3701149425287356,0.37701149425287356,0.4632183908045977,0.37471264367816093,0.4103448275862069,0.5183908045977011,0.47586206896551725
macro_f1,0.3396884597820174,0.383714596949891,0.4548239172516629,0.373028179678805,0.4045642925069883,0.5166900852151202,0.47521018338557
weighted_f1,0.3396884597820174,0.3837145969498911,0.45482391725166293,0.373028179678805,0.4045642925069883,0.5166900852151202,0.47521018338557003
