index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.5058333333333334,0.6191666666666666,0.5625,0.495,0.48583333333333334,0.5591666666666667
macro_f1,0.5056517290032241,0.608618667976029,0.5556492845600822,0.4944382647385984,0.4855729046162953,0.5556336455611315
weighted_f1,0.5095522741803528,0.6350689794134657,0.5783623948105479,0.5013756952169076,0.4903377855872869,0.5719449766464993
