index,0,1,2,3,4,5,6,7,8
dataset,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews
lang,amh,hau,ibo,lug,pcm,sna,swa,xho,yor
accuracy,0.6702127659574468,0.609105180533752,0.7025641025641025,0.5201793721973094,0.9180327868852459,0.6504065040650406,0.7289915966386554,0.4713804713804714,0.6958637469586375
macro_f1,0.6683541548785451,0.5927684229574839,0.6660268731105136,0.4254456178162365,0.8781292446706497,0.6568922619042298,0.6789913143351585,0.39578355925552494,0.7071006979787381
weighted_f1,0.6701920516009774,0.6090746935309215,0.6970674470048088,0.49695827706723184,0.9167910455642716,0.649264493050548,0.7261596712617314,0.4794170211930945,0.6961843114069113
