index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.32666666666666666,0.332,0.3355614973262032,0.3426666666666667
macro_f1,0.23788729586335985,0.1689354879275654,0.16983483784687395,0.2728973577894441
weighted_f1,0.23788729586335983,0.1689354879275654,0.17027824650421855,0.27289735778944413
