index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.6325,0.645,0.6266666666666667,0.6125,0.6175,0.6391666666666667
macro_f1,0.5751168789877955,0.6045008912655971,0.5892910074899386,0.5532536822544837,0.5492306722830058,0.6005753068521014
weighted_f1,0.6393963841579293,0.6566013071895426,0.6402953600681256,0.6202277805755021,0.6214470489258219,0.6516855796360028
