index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.332,0.3546666666666667,0.3355614973262032,0.332
macro_f1,0.25521452930446503,0.28077158577279393,0.16983483784687395,0.23411250413538742
weighted_f1,0.25521452930446503,0.2807715857727939,0.17027824650421855,0.2341125041353874
