index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.4862068965517241,0.5160919540229885,0.5160919540229885,0.39195402298850573,0.46091954022988507,0.5896551724137931,0.5172413793103449
macro_f1,0.4790121679026568,0.5094627717793334,0.5050601589912093,0.36800452085524066,0.4598174209293125,0.570481482608913,0.4850246885893064
weighted_f1,0.47901216790265677,0.5094627717793334,0.5050601589912092,0.3680045208552407,0.4598174209293125,0.5704814826089131,0.48502468858930636
