index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3626666666666667,0.3546666666666667,0.36533333333333334,0.396,0.3373333333333333,0.33604336043360433,0.3462566844919786,0.328,0.3506666666666667,0.3413333333333333
macro_f1,0.340741157120666,0.3469058396875737,0.3429554744625438,0.38557289177910264,0.3172198901814417,0.32865161878506693,0.34164264394666694,0.3102303163771664,0.3294309052892744,0.326764575995657
weighted_f1,0.34074115712066594,0.3469058396875737,0.3429554744625439,0.38557289177910264,0.3172198901814417,0.32856891403762734,0.3415917465999086,0.3102303163771664,0.3294309052892744,0.32676457599565706
