index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.33466666666666667,0.328,0.35294117647058826,0.32266666666666666
macro_f1,0.196938861122098,0.22071044080073424,0.26988473575175215,0.2532958932100011
weighted_f1,0.19693886112209796,0.2207104408007343,0.2701616823835366,0.2532958932100012
