index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.6983333333333334,0.7475,0.7316666666666667,0.6908333333333333,0.7033333333333334,0.7491666666666666
macro_f1,0.5164220575662581,0.589140936184638,0.5780848722025193,0.5115587879373014,0.4975158084914183,0.6268714534968405
weighted_f1,0.6385201149425288,0.6941468120568377,0.6828768700827526,0.6333767046163107,0.6299036434808793,0.7148100783962497
