index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.6408333333333334,0.7441666666666666,0.7133333333333334,0.66,0.6025,0.7191666666666666
macro_f1,0.6096836490503585,0.6818759989948526,0.6501398423595219,0.6247056514913658,0.5701925048000427,0.6675083102367811
weighted_f1,0.6550758143476729,0.7398262623279528,0.7113507924400374,0.6720844780219781,0.6187028471367567,0.7214601666350126
