index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.615,0.62,0.65,0.6375,0.6508333333333334,0.6725
macro_f1,0.5135544917241088,0.5217050794361155,0.5602999731294428,0.5397600580501873,0.5328834967962385,0.5873925501432665
weighted_f1,0.6050035448049303,0.610965540389349,0.6420560861812054,0.6270720495930581,0.6295123844402265,0.6645358166189113
