index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.32988505747126434,0.4011494252873563,0.4793103448275862,0.335632183908046,0.43333333333333335,0.5103448275862069,0.43908045977011495
macro_f1,0.3060682055317496,0.3844888570476596,0.47775609815162445,0.24331236339174356,0.4254185824030614,0.5110732511377304,0.4137978423692709
weighted_f1,0.30606820553174957,0.38448885704765967,0.47775609815162445,0.2433123633917435,0.4254185824030614,0.5110732511377304,0.41379784236927086
