index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.4747126436781609,0.5666666666666667,0.5494252873563218,0.3563218390804598,0.503448275862069,0.593103448275862,0.5896551724137931
macro_f1,0.43776459465949485,0.5688901838646025,0.5431840820352883,0.32674036008782364,0.4892452742482028,0.5973170474545203,0.5914037716126154
weighted_f1,0.4377645946594949,0.5688901838646025,0.5431840820352883,0.3267403600878236,0.48924527424820285,0.5973170474545204,0.5914037716126155
