index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.32666666666666666,0.34933333333333333,0.33288770053475936,0.3333333333333333
macro_f1,0.22452363923534713,0.2525567504730103,0.26792965781984607,0.16913454460879343
weighted_f1,0.2245236392353471,0.2525567504730103,0.2680354314063659,0.16913454460879343
