index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.6016666666666667,0.6166666666666667,0.6491666666666667,0.6333333333333333,0.6125,0.6775
macro_f1,0.542984622739224,0.5552275269039002,0.5932285271442661,0.574565460516774,0.5360944305559135,0.6360430259213543
weighted_f1,0.6104007383209836,0.6232789507666955,0.6553261471983467,0.6396581268203173,0.6135982320043298,0.6866102980074061
