index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.35733333333333334,0.34933333333333333,0.33689839572192515,0.348
macro_f1,0.2922537804395191,0.26738708783596565,0.2845521456717662,0.20671303957215756
weighted_f1,0.2922537804395191,0.26738708783596565,0.2847900651068312,0.20671303957215753
