index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.5666666666666667,0.5341666666666667,0.5858333333333333,0.535,0.5866666666666667,0.6
macro_f1,0.5283575050112015,0.5139042373956051,0.5494512052784617,0.5094232352863604,0.5477533553783311,0.5522165281854818
weighted_f1,0.5836929607357624,0.5547599111095008,0.6021572793520881,0.5555360884562072,0.6023646501977566,0.6124334544007164
