index,0,1,2,3,4,5,6,7,8
dataset,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews
lang,amh,hau,ibo,lug,pcm,sna,swa,xho,yor
accuracy,0.24468085106382978,0.18681318681318682,0.1641025641025641,0.2242152466367713,0.7180327868852459,0.3333333333333333,0.16176470588235295,0.10101010101010101,0.24817518248175183
macro_f1,0.10884955752212389,0.14817063358555932,0.1280849476851623,0.19641106550301607,0.7009308805433878,0.22986057548615998,0.15268824608005044,0.08503779398373927,0.0891309274518869
weighted_f1,0.11532668047448691,0.15251618299617725,0.12872623275183614,0.17019100017589928,0.7639642263344005,0.2305697465684883,0.18188947752868564,0.06735829913440232,0.10607025666824656
