index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.36,0.33866666666666667,0.33066666666666666,0.36133333333333334,0.3373333333333333,0.35907859078590787,0.31684491978609625,0.36933333333333335,0.32133333333333336,0.348
macro_f1,0.33283255612710927,0.28321744601739507,0.3057498505937657,0.3287715336079756,0.3134211917906761,0.3324149963480862,0.27328444997974094,0.3469888820263977,0.2842614518297953,0.31348251029817503
weighted_f1,0.33283255612710927,0.2832174460173951,0.30574985059376575,0.3287715336079756,0.3134211917906761,0.3321807980620535,0.2731512524458252,0.3469888820263977,0.28426145182979534,0.31348251029817503
