index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.332,0.3333333333333333,0.3428184281842818,0.3355614973262032,0.3333333333333333,0.328,0.3333333333333333
macro_f1,0.16683350016683351,0.16666666666666666,0.16666666666666666,0.16616616616616614,0.1768237312718207,0.18883629117657816,0.19332216307531833,0.16666666666666666,0.17629125724363817,0.16666666666666666
weighted_f1,0.16683350016683351,0.16666666666666666,0.16666666666666666,0.16616616616616614,0.17682373127182066,0.18889880267331344,0.19310347004574124,0.16666666666666666,0.17629125724363817,0.16666666666666666
