index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3373333333333333,0.33866666666666667,0.34,0.3373333333333333,0.33466666666666667,0.33739837398373984,0.3355614973262032,0.3333333333333333,0.32666666666666666,0.33066666666666666
macro_f1,0.19456413053358787,0.1944487080270436,0.20529547507867532,0.19267139479905437,0.20111767596996666,0.2034755400561852,0.19280718137941047,0.20203489289560309,0.20485445262245147,0.20790497608338687
weighted_f1,0.19456413053358787,0.19444870802704362,0.20529547507867535,0.19267139479905437,0.20111767596996666,0.20334904771018067,0.19257047128598354,0.20203489289560309,0.20485445262245147,0.2079049760833869
