index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.336,0.34,0.33288770053475936,0.3453333333333333
macro_f1,0.22357585396950017,0.21627220046836038,0.16914432775459964,0.2764762710850069
weighted_f1,0.22357585396950014,0.2162722004683604,0.16958597501071287,0.2764762710850069
