index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.3333333333333333,0.332,0.3235294117647059,0.3333333333333333
macro_f1,0.23197328762761427,0.21659251533445387,0.2497827097927321,0.16666666666666666
weighted_f1,0.23197328762761427,0.21659251533445384,0.2497397069458312,0.16666666666666666
