index,0,1,2,3,4,5,6,7,8
dataset,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews
lang,amh,hau,ibo,lug,pcm,sna,swa,xho,yor
accuracy,0.25,0.15855572998430142,0.09743589743589744,0.18834080717488788,0.8524590163934426,0.2764227642276423,0.6218487394957983,0.19865319865319866,0.22141119221411193
macro_f1,0.12912870030373091,0.10296350236943615,0.06810910099119706,0.14362745098039217,0.8144582374240535,0.13507826797740213,0.5454243691039143,0.15677260862889608,0.1486461554149622
weighted_f1,0.12838200840492567,0.10950973450163744,0.060858273216351816,0.11802075090125737,0.8519250551942724,0.14443272359634904,0.6119072693770702,0.203048707040723,0.14083582289790442
