index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.34933333333333333,0.33866666666666667,0.36,0.364,0.332,0.3428184281842818,0.33288770053475936,0.3626666666666667,0.33466666666666667,0.32133333333333336
macro_f1,0.3353564708889838,0.30310509096149824,0.3463792910664923,0.3426646121939983,0.3168551925034289,0.32424044604326296,0.3068992924075045,0.3516670700126771,0.3157526288254275,0.29385789046806
weighted_f1,0.3353564708889838,0.30310509096149824,0.3463792910664923,0.3426646121939983,0.3168551925034289,0.3241472807720374,0.3069242684809555,0.35166707001267705,0.31575262882542743,0.29385789046805993
