index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.3506666666666667,0.33066666666666666,0.35962566844919786,0.332
macro_f1,0.32559409989297766,0.263113072404411,0.3515524840714391,0.2658837514346614
weighted_f1,0.3255940998929777,0.26311307240441095,0.35160617560028207,0.26588375143466136
