index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.5725,0.6058333333333333,0.6266666666666667,0.5708333333333333,0.5575,0.6425
macro_f1,0.5425602507447516,0.5694125090369512,0.5820687596397831,0.5411941572783459,0.5176290240163515,0.5985623729424177
weighted_f1,0.5907369156701352,0.6209651944306842,0.6382712241073354,0.5891999047247845,0.574719638903083,0.6532353899863614
