index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.37866666666666665,0.3453333333333333,0.34358288770053474,0.356
macro_f1,0.3641404200362168,0.3149961045999257,0.31626030253481235,0.3234994444570683
weighted_f1,0.36414042003621677,0.3149961045999258,0.31628775979987056,0.3234994444570683
