index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.6525,0.6675,0.6508333333333334,0.6483333333333333,0.645,0.69
macro_f1,0.5630270593135751,0.5952495073760452,0.5650184140474482,0.5639054232804233,0.5479562529181228,0.6120136699126335
weighted_f1,0.6444260145605252,0.6656474232660525,0.6445541928977807,0.6428966876102292,0.63417857496569,0.683621935829286
