index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.6566666666666666,0.73,0.6933333333333334,0.6616666666666666,0.6625,0.7025
macro_f1,0.5824197357352081,0.656865686921711,0.6071719583403015,0.5898976090828588,0.5628202948534234,0.6162112235820465
weighted_f1,0.6549058698856833,0.7220793162731095,0.6829081135832867,0.660522936665331,0.6487570738105068,0.6911262596988638
