index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.31866666666666665,0.3373333333333333,0.3141711229946524,0.33066666666666666
macro_f1,0.2500214617944875,0.24697787647965228,0.2526690020972266,0.2920353926347978
weighted_f1,0.2500214617944875,0.24697787647965228,0.2527491575095311,0.2920353926347977
