index,0,1,2,3,4,5,6,7,8
dataset,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews
lang,amh,hau,ibo,lug,pcm,sna,swa,xho,yor
accuracy,0.2978723404255319,0.3390894819466248,0.5769230769230769,0.3811659192825112,0.6459016393442623,0.44986449864498645,0.6113445378151261,0.25925925925925924,0.46958637469586373
macro_f1,0.22799992078185755,0.3075178197806618,0.5047967909680481,0.28453664892215685,0.6113385331912418,0.44486067762465276,0.5182896209958389,0.2248576168530847,0.43296050756694926
weighted_f1,0.22409829364827902,0.31660759050326864,0.5490077816375863,0.36881990052753616,0.6650912225145931,0.4418788649056789,0.5985418371094097,0.2634427870471829,0.4233968845641062
