index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.7191666666666666,0.7258333333333333,0.7408333333333333,0.705,0.705,0.735
macro_f1,0.5399312172141265,0.5709437173358083,0.6054096518152531,0.5419175624148105,0.4773210489014884,0.6096563011456628
weighted_f1,0.6581452519665362,0.6770678092952777,0.7005722388279583,0.6544353335978881,0.6193329199149541,0.7007148117839608
