index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3253333333333333,0.31066666666666665,0.3506666666666667,0.312,0.332,0.3333333333333333,0.36363636363636365,0.31866666666666665,0.3293333333333333,0.33866666666666667
macro_f1,0.309726455037845,0.31027851851623706,0.34918400185396026,0.31155036037070544,0.3010799905023575,0.3318154321075108,0.3624539563001101,0.30810790207953326,0.3279579726049669,0.33847914683987845
weighted_f1,0.30972645503784507,0.31027851851623706,0.34918400185396026,0.3115503603707055,0.30107999050235745,0.3318763268591481,0.3624387569101678,0.3081079020795333,0.32795797260496684,0.3384791468398784
