index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.5366666666666666,0.5766666666666667,0.5916666666666667,0.5216666666666666,0.5233333333333333,0.6075
macro_f1,0.5214473635135174,0.5593325217803661,0.5712273107785287,0.5123346483117207,0.5079767407186522,0.5818880285487918
weighted_f1,0.5565797735960208,0.5953117973006707,0.6097656382928042,0.5401058354643913,0.543760498981164,0.6244884120400269
