index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.33466666666666667,0.332,0.3342245989304813,0.336
macro_f1,0.19888470389087587,0.17796421817590677,0.176545714071069,0.22631169874533966
weighted_f1,0.1988847038908759,0.17796421817590674,0.1769767837062909,0.22631169874533968
