index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.3413333333333333,0.32,0.3342245989304813,0.33466666666666667
macro_f1,0.2719962298909667,0.25252083029304867,0.17453047094990826,0.27208936227224007
weighted_f1,0.2719962298909667,0.25252083029304867,0.1749655906411517,0.2720893622722401
