index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.316,0.33466666666666667,0.32620320855614976,0.33466666666666667
macro_f1,0.27842314014204766,0.18987872713483409,0.2471918460825707,0.2396876866384914
weighted_f1,0.27842314014204766,0.18987872713483409,0.24746448775832774,0.2396876866384914
