index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.3333333333333333,0.364,0.3462566844919786,0.37066666666666664
macro_f1,0.3289648355512522,0.3509500101025167,0.3362101054701954,0.3427568089561939
weighted_f1,0.3289648355512522,0.3509500101025167,0.3362877873658373,0.3427568089561939
