index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.36133333333333334,0.35333333333333333,0.3626666666666667,0.3413333333333333,0.36133333333333334,0.37262872628726285,0.3181818181818182,0.36533333333333334,0.3453333333333333,0.38133333333333336
macro_f1,0.36118260811226216,0.3525315506941243,0.35391112188279034,0.33492382440138746,0.35907366111058564,0.37051841144089814,0.29823400157378427,0.3617547455228615,0.3435071001272316,0.3799396531281694
weighted_f1,0.36118260811226216,0.35253155069412423,0.35391112188279034,0.3349238244013875,0.3590736611105856,0.37050520022622524,0.2980828667925161,0.36175474552286147,0.3435071001272316,0.37993965312816946
