index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.3375,0.4125,0.3983333333333333,0.345,0.32,0.39166666666666666
macro_f1,0.29610667304154964,0.3941212573917564,0.3785701375121575,0.3049660441426146,0.2679425837320574,0.3684665849614303
weighted_f1,0.22583758878906002,0.35068059304499904,0.3329485546352375,0.2362966893039049,0.18757894736842107,0.3186368442554009
