index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.47586206896551725,0.4528735632183908,0.5344827586206896,0.4149425287356322,0.5275862068965518,0.4942528735632184,0.5494252873563218
macro_f1,0.45658310013001396,0.41935559090446217,0.5304494266742928,0.41171067394523025,0.5241451974154031,0.4988503779111355,0.5528010552657111
weighted_f1,0.45658310013001385,0.4193555909044622,0.5304494266742928,0.4117106739452302,0.5241451974154031,0.49885037791113557,0.5528010552657111
