index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.324,0.316,0.3373333333333333,0.3453333333333333,0.32,0.33875338753387535,0.3582887700534759,0.344,0.3333333333333333,0.3453333333333333
macro_f1,0.25768887080533887,0.25418107626126535,0.26666035791643006,0.2643049163022581,0.24134223047122427,0.2631572060877478,0.28283900702542514,0.2591007714002634,0.2667008087403709,0.27349039849039847
weighted_f1,0.25768887080533887,0.2541810762612654,0.26666035791643006,0.2643049163022581,0.24134223047122427,0.26297191292636873,0.28296863132057565,0.25910077140026344,0.2667008087403709,0.27349039849039847
