index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.37066666666666664,0.344,0.3315508021390374,0.33866666666666667
macro_f1,0.29363098827819023,0.24276518104830103,0.1689650124432733,0.26425036037412186
weighted_f1,0.29363098827819023,0.24276518104830105,0.1694062221846458,0.26425036037412186
