index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.33066666666666666,0.3626666666666667,0.3449197860962567,0.372
macro_f1,0.3158316188071038,0.3502896820139278,0.31979638598135707,0.33934172723742756
weighted_f1,0.31583161880710386,0.3502896820139277,0.3199522948035359,0.3393417272374276
