index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.6408333333333334,0.7583333333333333,0.7491666666666666,0.6541666666666667,0.5966666666666667,0.7683333333333333
macro_f1,0.5971884187776242,0.6891869201281837,0.6790129381246786,0.606149446513434,0.5645275934151294,0.6989778239778239
weighted_f1,0.6517721853359035,0.749537323172961,0.7407882356286754,0.6627616344745245,0.613229133863778,0.7584598059598059
