index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.38850574712643676,0.4413793103448276,0.4494252873563218,0.4160919540229885,0.43448275862068964,0.4908045977011494,0.4735632183908046
macro_f1,0.36132791601633857,0.4091955327251751,0.414700286743233,0.3629830289368847,0.3862851170409116,0.4364321177880501,0.42092699136840017
weighted_f1,0.3613279160163385,0.4091955327251751,0.41470028674323295,0.3629830289368847,0.3862851170409116,0.43643211778804997,0.42092699136840017
