index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.4482758620689655,0.44482758620689655,0.44482758620689655,0.41839080459770117,0.41839080459770117,0.5149425287356322,0.4896551724137931
macro_f1,0.45174505494505496,0.4456025645899064,0.40027802422194053,0.37966184022856037,0.38020736648523945,0.48828231152221524,0.4911508144458104
weighted_f1,0.451745054945055,0.4456025645899064,0.40027802422194053,0.3796618402285603,0.3802073664852395,0.48828231152221524,0.4911508144458104
