index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.31333333333333335,0.37833333333333335,0.3725,0.32666666666666666,0.31916666666666665,0.345
macro_f1,0.2593391579477223,0.35332123579791724,0.3447382905327156,0.2785177468561649,0.2673954353445087,0.30555351037104883
weighted_f1,0.17701470535361163,0.30096540451615644,0.2892148715981468,0.20179011335168787,0.18722305831270297,0.23741866464831493
