index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.3333333333333333,0.34933333333333333,0.3315508021390374,0.336
macro_f1,0.2372792854444231,0.263619561667739,0.3003487420376499,0.17246971632238986
weighted_f1,0.23727928544442306,0.263619561667739,0.3003865116414492,0.17246971632238986
