index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.4413793103448276,0.432183908045977,0.435632183908046,0.4068965517241379,0.43333333333333335,0.5666666666666667,0.5367816091954023
macro_f1,0.43409938381764396,0.4290606060606061,0.4136596946761371,0.3826091769544604,0.427011071751326,0.5593718607290201,0.536851600383435
weighted_f1,0.434099383817644,0.42906060606060614,0.41365969467613706,0.38260917695446034,0.4270110717513261,0.5593718607290201,0.536851600383435
