index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.7041666666666667,0.7233333333333334,0.7158333333333333,0.7033333333333334,0.7016666666666667,0.7183333333333334
macro_f1,0.5218420529812474,0.52968952898123,0.5481643347956526,0.508097054109324,0.4754937391338322,0.581598590474147
weighted_f1,0.6433917954381935,0.6539233463188131,0.6614727961877378,0.6356720831260708,0.6172823510643148,0.6800635510753686
