index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.336,0.34933333333333333,0.35962566844919786,0.34
macro_f1,0.26406116494491444,0.2284685695372414,0.28809431607934255,0.31402592605694774
weighted_f1,0.26406116494491444,0.2284685695372414,0.288286029644734,0.3140259260569477
