index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.4058333333333333,0.43083333333333335,0.49083333333333334,0.4116666666666667,0.3983333333333333,0.5025
macro_f1,0.4022430556865507,0.42935878057118426,0.4907905455944562,0.40988155838076845,0.39578050597106107,0.5015997645747632
weighted_f1,0.38317211850901695,0.4174173204973871,0.49271210404948373,0.3965202933317731,0.3796125993433367,0.5103196920270573
