index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3506666666666667,0.33866666666666667,0.344,0.3586666666666667,0.344,0.35907859078590787,0.32754010695187163,0.3506666666666667,0.336,0.332
macro_f1,0.32572488363607244,0.2825877192982456,0.3201919717492752,0.3406924753798188,0.320607009181419,0.3332600624690771,0.27426273956321495,0.33424301731069744,0.2980984734696895,0.30348175455434906
weighted_f1,0.32572488363607244,0.2825877192982456,0.3201919717492752,0.3406924753798187,0.320607009181419,0.33297376394064365,0.27411332413599143,0.33424301731069744,0.29809847346968954,0.303481754554349
