index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.32266666666666666,0.3506666666666667,0.3355614973262032,0.364
macro_f1,0.3091068269439132,0.26939429840563095,0.31087031792136594,0.3475661367692127
weighted_f1,0.3091068269439133,0.26939429840563095,0.31090994156888047,0.3475661367692127
