index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.33466666666666667,0.332,0.3382352941176471,0.336
macro_f1,0.16980321729351425,0.19895944955163272,0.2381219050901139,0.17926953835743628
weighted_f1,0.16980321729351427,0.19895944955163275,0.2381206682724783,0.17926953835743628
