index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.5558333333333333,0.5883333333333334,0.625,0.5575,0.56,0.6008333333333333
macro_f1,0.5292818899376277,0.5627996164908917,0.5970582265786364,0.5340875772042184,0.5390203017321661,0.5769719048407573
weighted_f1,0.5753043918235176,0.6062949824224994,0.64073935338292,0.5770828815206351,0.5795045632333767,0.6183317142278891
