index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.5675,0.6233333333333333,0.6308333333333334,0.5983333333333334,0.5383333333333333,0.6425
macro_f1,0.5318838368388179,0.573551379825458,0.5784535525755489,0.528435717570172,0.4943271539016221,0.5830873402867368
weighted_f1,0.5850390773271079,0.6335325628325078,0.6396252114274295,0.6031747266329461,0.555736907119886,0.64787730474226
