index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.356,0.3506666666666667,0.3516042780748663,0.36533333333333334
macro_f1,0.3403758681226883,0.27742419605544577,0.3486076251683445,0.2936061990594847
weighted_f1,0.3403758681226882,0.27742419605544577,0.34860682404611976,0.2936061990594847
