index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.6066666666666667,0.6208333333333333,0.6241666666666666,0.6016666666666667,0.6125,0.6416666666666667
macro_f1,0.5271867612293144,0.5524733225741144,0.5577618434761291,0.5113074060442482,0.5118003455893612,0.5634281382409877
weighted_f1,0.6069897557131599,0.6244772571477906,0.628308042736614,0.5978141400509822,0.6030767295872614,0.6395104867494236
