index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.715,0.7183333333333334,0.7341666666666666,0.7025,0.6925,0.7516666666666667
macro_f1,0.5401165396683102,0.5313344949828757,0.578673481854233,0.5415627317467808,0.5013238343106771,0.6057766508653952
weighted_f1,0.6568630658897355,0.6532044503194535,0.6840419774610124,0.6533813119395941,0.6284315407043857,0.704502223202146
